# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -1.944, 30.062 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Johannesburg"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""-1.9441"""," ""lon"": ""30.0619"""," ""date_from"": ""2024-01-01"""," ""date_to"": ""2024-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.12"""," ""tracking"": ""0"""," ""tilt"": ""2"""," ""azim"": ""0"""," ""raw"": ""true""}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
05/02/2024 09:00,05/02/2024 11:00,0.728,0.832,0.156,27.034,,,,,,,,,,,,,
05/02/2024 10:00,05/02/2024 12:00,0.697,0.746,0.191,27.184,,,,,,,,,,,,,
05/02/2024 11:00,05/02/2024 13:00,0.625,0.601,0.22,26.895,,,,,,,,,,,,,
05/02/2024 12:00,05/02/2024 14:00,0.511,0.416,0.235,26.323,,,,,,,,,,,,,
05/02/2024 13:00,05/02/2024 15:00,0.363,0.232,0.22,25.509,,,,,,,,,,,,,
05/02/2024 14:00,05/02/2024 16:00,0.187,0.078,0.158,24.323,,,,,,,,,,,,,
05/02/2024 15:00,05/02/2024 17:00,0.043,0.015,0.057,22.482,,,,,,,,,,,,,
05/02/2024 16:00,05/02/2024 18:00,0,0,0,20.227,,,,,,,,,,,,,
05/02/2024 17:00,05/02/2024 19:00,0,0,0,19.531,,,,,,,,,,,,,
05/02/2024 18:00,05/02/2024 20:00,0,0,0,18.961,,,,,,,,,,,,,
05/02/2024 19:00,05/02/2024 21:00,0,0,0,18.443,,,,,,,,,,,,,
05/02/2024 20:00,05/02/2024 22:00,0,0,0,17.962,,,,,,,,,,,,,
05/02/2024 21:00,05/02/2024 23:00,0,0,0,17.474,,,,,,,,,,,,,
05/02/2024 22:00,06/02/2024 00:00,0,0,0,17.092,,,,,,,,,,,,,
05/02/2024 23:00,06/02/2024 01:00,0,0,0,16.977,,,,,,,,,,,,,
06/02/2024 00:00,06/02/2024 02:00,0,0,0,16.846,,,,,,,,,,,,,
06/02/2024 01:00,06/02/2024 03:00,0,0,0,16.584,,,,,,,,,,,,,
06/02/2024 02:00,06/02/2024 04:00,0,0,0,16.326,,,,,,,,,,,,,
06/02/2024 03:00,06/02/2024 05:00,0,0,0,16.149,,,,,,,,,,,,,
06/02/2024 04:00,06/02/2024 06:00,0.034,0.006,0.052,17.176,,,,,,,,,,,,,
06/02/2024 05:00,06/02/2024 07:00,0.154,0.031,0.164,19.392,,,,,,,,,,,,,
06/02/2024 06:00,06/02/2024 08:00,0.254,0.052,0.259,21.872,,,,,,,,,,,,,
06/02/2024 07:00,06/02/2024 09:00,0.344,0.079,0.343,22.724,,,,,,,,,,,,,
06/02/2024 08:00,06/02/2024 10:00,0.424,0.115,0.41,23.53,,,,,,,,,,,,,
06/02/2024 09:00,06/02/2024 11:00,0.442,0.113,0.435,23.742,,,,,,,,,,,,,
06/02/2024 10:00,06/02/2024 12:00,0.443,0.115,0.435,23.963,,,,,,,,,,,,,
06/02/2024 11:00,06/02/2024 13:00,0.441,0.136,0.412,24.204,,,,,,,,,,,,,
06/02/2024 12:00,06/02/2024 14:00,0.417,0.161,0.358,24.43,,,,,,,,,,,,,
06/02/2024 13:00,06/02/2024 15:00,0.306,0.103,0.274,24.194,,,,,,,,,,,,,
06/02/2024 14:00,06/02/2024 16:00,0.186,0.058,0.176,23.512,,,,,,,,,,,,,
06/02/2024 15:00,06/02/2024 17:00,0.043,0.011,0.059,21.86,,,,,,,,,,,,,
06/02/2024 16:00,06/02/2024 18:00,0,0,0,19.429,,,,,,,,,,,,,
06/02/2024 17:00,06/02/2024 19:00,0,0,0,18.5,,,,,,,,,,,,,
06/02/2024 18:00,06/02/2024 20:00,0,0,0,17.804,,,,,,,,,,,,,
06/02/2024 19:00,06/02/2024 21:00,0,0,0,17.177,,,,,,,,,,,,,
06/02/2024 20:00,06/02/2024 22:00,0,0,0,16.625,,,,,,,,,,,,,
06/02/2024 21:00,06/02/2024 23:00,0,0,0,16.16,,,,,,,,,,,,,
06/02/2024 22:00,07/02/2024 00:00,0,0,0,15.914,,,,,,,,,,,,,
06/02/2024 23:00,07/02/2024 01:00,0,0,0,15.813,,,,,,,,,,,,,
07/02/2024 00:00,07/02/2024 02:00,0,0,0,15.623,,,,,,,,,,,,,
07/02/2024 01:00,07/02/2024 03:00,0,0,0,15.411,,,,,,,,,,,,,
07/02/2024 02:00,07/02/2024 04:00,0,0,0,15.22,,,,,,,,,,,,,
07/02/2024 03:00,07/02/2024 05:00,0,0,0,15.1,,,,,,,,,,,,,
07/02/2024 04:00,07/02/2024 06:00,0.047,0.019,0.055,16.642,,,,,,,,,,,,,
07/02/2024 05:00,07/02/2024 07:00,0.224,0.127,0.147,19.736,,,,,,,,,,,,,
07/02/2024 06:00,07/02/2024 08:00,0.406,0.312,0.187,22.629,,,,,,,,,,,,,
07/02/2024 07:00,07/02/2024 09:00,0.553,0.505,0.198,24.266,,,,,,,,,,,,,
07/02/2024 08:00,07/02/2024 10:00,0.645,0.638,0.208,25.353,,,,,,,,,,,,,
07/02/2024 09:00,07/02/2024 11:00,0.684,0.692,0.218,26.109,,,,,,,,,,,,,
07/02/2024 10:00,07/02/2024 12:00,0.689,0.71,0.211,26.618,,,,,,,,,,,,,
07/02/2024 11:00,07/02/2024 13:00,0.656,0.679,0.191,26.862,,,,,,,,,,,,,
07/02/2024 12:00,07/02/2024 14:00,0.569,0.561,0.175,26.668,,,,,,,,,,,,,
07/02/2024 13:00,07/02/2024 15:00,0.431,0.382,0.158,26.04,,,,,,,,,,,,,
07/02/2024 14:00,07/02/2024 16:00,0.247,0.174,0.133,24.933,,,,,,,,,,,,,
07/02/2024 15:00,07/02/2024 17:00,0.044,0.015,0.056,22.665,,,,,,,,,,,,,
07/02/2024 16:00,07/02/2024 18:00,0,0,0,20.279,,,,,,,,,,,,,
07/02/2024 17:00,07/02/2024 19:00,0,0,0,19.529,,,,,,,,,,,,,
07/02/2024 18:00,07/02/2024 20:00,0,0,0,18.843,,,,,,,,,,,,,
07/02/2024 19:00,07/02/2024 21:00,0,0,0,18.191,,,,,,,,,,,,,
07/02/2024 20:00,07/02/2024 22:00,0,0,0,17.565,,,,,,,,,,,,,
07/02/2024 21:00,07/02/2024 23:00,0,0,0,17.065,,,,,,,,,,,,,
07/02/2024 22:00,08/02/2024 00:00,0,0,0,16.793,,,,,,,,,,,,,
07/02/2024 23:00,08/02/2024 01:00,0,0,0,16.636,,,,,,,,,,,,,
08/02/2024 00:00,08/02/2024 02:00,0,0,0,16.393,,,,,,,,,,,,,
08/02/2024 01:00,08/02/2024 03:00,0,0,0,15.916,,,,,,,,,,,,,
08/02/2024 02:00,08/02/2024 04:00,0,0,0,15.45,,,,,,,,,,,,,
08/02/2024 03:00,08/02/2024 05:00,0,0,0,14.986,,,,,,,,,,,,,
08/02/2024 04:00,08/02/2024 06:00,0.07,0.056,0.043,16.313,,,,,,,,,,,,,
08/02/2024 05:00,08/02/2024 07:00,0.303,0.287,0.079,19.817,,,,,,,,,,,,,
08/02/2024 06:00,08/02/2024 08:00,0.502,0.541,0.087,22.907,,,,,,,,,,,,,
08/02/2024 07:00,08/02/2024 09:00,0.635,0.722,0.103,24.613,,,,,,,,,,,,,
08/02/2024 08:00,08/02/2024 10:00,0.708,0.824,0.125,25.866,,,,,,,,,,,,,
08/02/2024 09:00,08/02/2024 11:00,0.734,0.852,0.146,26.741,,,,,,,,,,,,,
08/02/2024 10:00,08/02/2024 12:00,0.721,0.821,0.158,27.244,,,,,,,,,,,,,
08/02/2024 11:00,08/02/2024 13:00,0.675,0.746,0.157,27.4,,,,,,,,,,,,,
08/02/2024 12:00,08/02/2024 14:00,0.569,0.575,0.163,27.084,,,,,,,,,,,,,
08/02/2024 13:00,08/02/2024 15:00,0.419,0.364,0.162,26.357,,,,,,,,,,,,,
08/02/2024 14:00,08/02/2024 16:00,0.224,0.138,0.144,25.179,,,,,,,,,,,,,
08/02/2024 15:00,08/02/2024 17:00,0.036,0.01,0.052,23.034,,,,,,,,,,,,,
08/02/2024 16:00,08/02/2024 18:00,0,0,0,20.826,,,,,,,,,,,,,
08/02/2024 17:00,08/02/2024 19:00,0,0,0,20.061,,,,,,,,,,,,,
08/02/2024 18:00,08/02/2024 20:00,0,0,0,19.394,,,,,,,,,,,,,
08/02/2024 19:00,08/02/2024 21:00,0,0,0,18.752,,,,,,,,,,,,,
08/02/2024 20:00,08/02/2024 22:00,0,0,0,18.181,,,,,,,,,,,,,
08/02/2024 21:00,08/02/2024 23:00,0,0,0,17.619,,,,,,,,,,,,,
08/02/2024 22:00,09/02/2024 00:00,0,0,0,17.446,,,,,,,,,,,,,
08/02/2024 23:00,09/02/2024 01:00,0,0,0,17.342,,,,,,,,,,,,,
09/02/2024 00:00,09/02/2024 02:00,0,0,0,17.06,,,,,,,,,,,,,
09/02/2024 01:00,09/02/2024 03:00,0,0,0,16.87,,,,,,,,,,,,,
09/02/2024 02:00,09/02/2024 04:00,0,0,0,16.801,,,,,,,,,,,,,
09/02/2024 03:00,09/02/2024 05:00,0,0,0,16.701,,,,,,,,,,,,,
09/02/2024 04:00,09/02/2024 06:00,0.06,0.037,0.052,17.751,,,,,,,,,,,,,
09/02/2024 05:00,09/02/2024 07:00,0.278,0.233,0.106,21.077,,,,,,,,,,,,,
09/02/2024 06:00,09/02/2024 08:00,0.459,0.439,0.131,23.385,,,,,,,,,,,,,
09/02/2024 07:00,09/02/2024 09:00,0.597,0.622,0.149,24.974,,,,,,,,,,,,,
09/02/2024 08:00,09/02/2024 10:00,0.66,0.686,0.187,26.14,,,,,,,,,,,,,
09/02/2024 09:00,09/02/2024 11:00,0.673,0.669,0.228,26.879,,,,,,,,,,,,,
09/02/2024 10:00,09/02/2024 12:00,0.661,0.636,0.244,27.335,,,,,,,,,,,,,
09/02/2024 11:00,09/02/2024 13:00,0.609,0.552,0.248,27.382,,,,,,,,,,,,,
09/02/2024 12:00,09/02/2024 14:00,0.51,0.411,0.242,27.036,,,,,,,,,,,,,
09/02/2024 13:00,09/02/2024 15:00,0.376,0.259,0.211,26.367,,,,,,,,,,,,,
09/02/2024 14:00,09/02/2024 16:00,0.22,0.124,0.152,25.38,,,,,,,,,,,,,
09/02/2024 15:00,09/02/2024 17:00,0.041,0.013,0.055,23.308,,,,,,,,,,,,,
09/02/2024 16:00,09/02/2024 18:00,0,0,0,20.905,,,,,,,,,,,,,
09/02/2024 17:00,09/02/2024 19:00,0,0,0,20.093,,,,,,,,,,,,,
09/02/2024 18:00,09/02/2024 20:00,0,0,0,19.426,,,,,,,,,,,,,
09/02/2024 19:00,09/02/2024 21:00,0,0,0,18.805,,,,,,,,,,,,,
09/02/2024 20:00,09/02/2024 22:00,0,0,0,18.365,,,,,,,,,,,,,
09/02/2024 21:00,09/02/2024 23:00,0,0,0,17.894,,,,,,,,,,,,,
09/02/2024 22:00,10/02/2024 00:00,0,0,0,17.275,,,,,,,,,,,,,
09/02/2024 23:00,10/02/2024 01:00,0,0,0,16.769,,,,,,,,,,,,,
10/02/2024 00:00,10/02/2024 02:00,0,0,0,16.3,,,,,,,,,,,,,
10/02/2024 01:00,10/02/2024 03:00,0,0,0,15.905,,,,,,,,,,,,,
10/02/2024 02:00,10/02/2024 04:00,0,0,0,15.676,,,,,,,,,,,,,
10/02/2024 03:00,10/02/2024 05:00,0,0,0,15.571,,,,,,,,,,,,,
10/02/2024 04:00,10/02/2024 06:00,0.062,0.042,0.049,17.194,,,,,,,,,,,,,
10/02/2024 05:00,10/02/2024 07:00,0.292,0.263,0.092,20.69,,,,,,,,,,,,,
10/02/2024 06:00,10/02/2024 08:00,0.497,0.529,0.094,24.024,,,,,,,,,,,,,
10/02/2024 07:00,10/02/2024 09:00,0.642,0.741,0.101,25.707,,,,,,,,,,,,,
10/02/2024 08:00,10/02/2024 10:00,0.729,0.879,0.111,26.97,,,,,,,,,,,,,
10/02/2024 09:00,10/02/2024 11:00,0.758,0.919,0.128,27.84,,,,,,,,,,,,,
10/02/2024 10:00,10/02/2024 12:00,0.734,0.855,0.151,28.25,,,,,,,,,,,,,
10/02/2024 11:00,10/02/2024 13:00,0.668,0.721,0.175,28.275,,,,,,,,,,,,,
10/02/2024 12:00,10/02/2024 14:00,0.513,0.422,0.237,27.591,,,,,,,,,,,,,
10/02/2024 13:00,10/02/2024 15:00,0.321,0.152,0.248,26.431,,,,,,,,,,,,,
10/02/2024 14:00,10/02/2024 16:00,0.13,0.025,0.146,24.747,,,,,,,,,,,,,
10/02/2024 15:00,10/02/2024 17:00,0.019,0.003,0.039,22.691,,,,,,,,,,,,,
10/02/2024 16:00,10/02/2024 18:00,0,0,0,20.882,,,,,,,,,,,,,
10/02/2024 17:00,10/02/2024 19:00,0,0,0,20.042,,,,,,,,,,,,,
10/02/2024 18:00,10/02/2024 20:00,0,0,0,19.439,,,,,,,,,,,,,
10/02/2024 19:00,10/02/2024 21:00,0,0,0,18.81,,,,,,,,,,,,,
10/02/2024 20:00,10/02/2024 22:00,0,0,0,18.295,,,,,,,,,,,,,
10/02/2024 21:00,10/02/2024 23:00,0,0,0,17.804,,,,,,,,,,,,,
10/02/2024 22:00,11/02/2024 00:00,0,0,0,17.339,,,,,,,,,,,,,
10/02/2024 23:00,11/02/2024 01:00,0,0,0,16.818,,,,,,,,,,,,,
11/02/2024 00:00,11/02/2024 02:00,0,0,0,16.409,,,,,,,,,,,,,
11/02/2024 01:00,11/02/2024 03:00,0,0,0,16.201,,,,,,,,,,,,,
11/02/2024 02:00,11/02/2024 04:00,0,0,0,16.003,,,,,,,,,,,,,
11/02/2024 03:00,11/02/2024 05:00,0,0,0,15.799,,,,,,,,,,,,,
11/02/2024 04:00,11/02/2024 06:00,0.056,0.028,0.056,17.306,,,,,,,,,,,,,
11/02/2024 05:00,11/02/2024 07:00,0.261,0.189,0.129,20.407,,,,,,,,,,,,,
11/02/2024 06:00,11/02/2024 08:00,0.451,0.406,0.153,23.2,,,,,,,,,,,,,
11/02/2024 07:00,11/02/2024 09:00,0.585,0.572,0.179,24.688,,,,,,,,,,,,,
11/02/2024 08:00,11/02/2024 10:00,0.627,0.572,0.246,25.599,,,,,,,,,,,,,
11/02/2024 09:00,11/02/2024 11:00,0.639,0.543,0.296,26.205,,,,,,,,,,,,,
11/02/2024 10:00,11/02/2024 12:00,0.619,0.489,0.321,26.608,,,,,,,,,,,,,
11/02/2024 11:00,11/02/2024 13:00,0.565,0.406,0.324,26.701,,,,,,,,,,,,,
11/02/2024 12:00,11/02/2024 14:00,0.447,0.242,0.321,26.388,,,,,,,,,,,,,
11/02/2024 13:00,11/02/2024 15:00,0.284,0.092,0.262,25.664,,,,,,,,,,,,,
11/02/2024 14:00,11/02/2024 16:00,0.141,0.028,0.156,24.594,,,,,,,,,,,,,
11/02/2024 15:00,11/02/2024 17:00,0.023,0.003,0.043,22.767,,,,,,,,,,,,,
11/02/2024 16:00,11/02/2024 18:00,0,0,0,20.963,,,,,,,,,,,,,
11/02/2024 17:00,11/02/2024 19:00,0,0,0,20.274,,,,,,,,,,,,,
11/02/2024 18:00,11/02/2024 20:00,0,0,0,19.68,,,,,,,,,,,,,
11/02/2024 19:00,11/02/2024 21:00,0,0,0,19.111,,,,,,,,,,,,,
11/02/2024 20:00,11/02/2024 22:00,0,0,0,18.546,,,,,,,,,,,,,
11/02/2024 21:00,11/02/2024 23:00,0,0,0,18.092,,,,,,,,,,,,,
11/02/2024 22:00,12/02/2024 00:00,0,0,0,17.753,,,,,,,,,,,,,
11/02/2024 23:00,12/02/2024 01:00,0,0,0,17.398,,,,,,,,,,,,,
12/02/2024 00:00,12/02/2024 02:00,0,0,0,17.122,,,,,,,,,,,,,
12/02/2024 01:00,12/02/2024 03:00,0,0,0,16.909,,,,,,,,,,,,,
12/02/2024 02:00,12/02/2024 04:00,0,0,0,16.697,,,,,,,,,,,,,
12/02/2024 03:00,12/02/2024 05:00,0,0,0,16.257,,,,,,,,,,,,,
12/02/2024 04:00,12/02/2024 06:00,0.058,0.031,0.056,17.259,,,,,,,,,,,,,
12/02/2024 05:00,12/02/2024 07:00,0.259,0.181,0.133,20.184,,,,,,,,,,,,,
12/02/2024 06:00,12/02/2024 08:00,0.438,0.376,0.167,23.461,,,,,,,,,,,,,
12/02/2024 07:00,12/02/2024 09:00,0.594,0.598,0.169,25.403,,,,,,,,,,,,,
12/02/2024 08:00,12/02/2024 10:00,0.676,0.714,0.187,26.744,,,,,,,,,,,,,
12/02/2024 09:00,12/02/2024 11:00,0.709,0.752,0.208,27.703,,,,,,,,,,,,,
12/02/2024 10:00,12/02/2024 12:00,0.68,0.669,0.247,28.143,,,,,,,,,,,,,
12/02/2024 11:00,12/02/2024 13:00,0.577,0.433,0.321,27.997,,,,,,,,,,,,,
12/02/2024 12:00,12/02/2024 14:00,0.341,0.092,0.335,26.927,,,,,,,,,,,,,
12/02/2024 13:00,12/02/2024 15:00,0.179,0.021,0.208,25.697,,,,,,,,,,,,,
12/02/2024 14:00,12/02/2024 16:00,0.071,0.005,0.098,24.278,,,,,,,,,,,,,
12/02/2024 15:00,12/02/2024 17:00,0.011,0.001,0.03,22.634,,,,,,,,,,,,,
12/02/2024 16:00,12/02/2024 18:00,0,0,0,21.203,,,,,,,,,,,,,
12/02/2024 17:00,12/02/2024 19:00,0,0,0,20.595,,,,,,,,,,,,,
12/02/2024 18:00,12/02/2024 20:00,0,0,0,20.064,,,,,,,,,,,,,
12/02/2024 19:00,12/02/2024 21:00,0,0,0,19.577,,,,,,,,,,,,,
12/02/2024 20:00,12/02/2024 22:00,0,0,0,19.098,,,,,,,,,,,,,
12/02/2024 21:00,12/02/2024 23:00,0,0,0,18.722,,,,,,,,,,,,,
12/02/2024 22:00,13/02/2024 00:00,0,0,0,18.746,,,,,,,,,,,,,
12/02/2024 23:00,13/02/2024 01:00,0,0,0,18.754,,,,,,,,,,,,,
13/02/2024 00:00,13/02/2024 02:00,0,0,0,18.511,,,,,,,,,,,,,
13/02/2024 01:00,13/02/2024 03:00,0,0,0,18.257,,,,,,,,,,,,,
13/02/2024 02:00,13/02/2024 04:00,0,0,0,17.841,,,,,,,,,,,,,
13/02/2024 03:00,13/02/2024 05:00,0,0,0,17.333,,,,,,,,,,,,,
13/02/2024 04:00,13/02/2024 06:00,0.034,0.008,0.051,18.065,,,,,,,,,,,,,
13/02/2024 05:00,13/02/2024 07:00,0.2,0.083,0.164,20.94,,,,,,,,,,,,,
13/02/2024 06:00,13/02/2024 08:00,0.381,0.246,0.223,23.482,,,,,,,,,,,,,
13/02/2024 07:00,13/02/2024 09:00,0.522,0.415,0.247,25.041,,,,,,,,,,,,,
13/02/2024 08:00,13/02/2024 10:00,0.624,0.571,0.248,26.409,,,,,,,,,,,,,
13/02/2024 09:00,13/02/2024 11:00,0.684,0.685,0.234,27.499,,,,,,,,,,,,,
13/02/2024 10:00,13/02/2024 12:00,0.691,0.709,0.225,28.2,,,,,,,,,,,,,
13/02/2024 11:00,13/02/2024 13:00,0.626,0.587,0.243,28.327,,,,,,,,,,,,,
13/02/2024 12:00,13/02/2024 14:00,0.504,0.385,0.262,27.908,,,,,,,,,,,,,
13/02/2024 13:00,13/02/2024 15:00,0.362,0.216,0.239,27.108,,,,,,,,,,,,,
13/02/2024 14:00,13/02/2024 16:00,0.17,0.053,0.165,25.736,,,,,,,,,,,,,
13/02/2024 15:00,13/02/2024 17:00,0.035,0.008,0.054,23.723,,,,,,,,,,,,,
13/02/2024 16:00,13/02/2024 18:00,0,0,0,21.616,,,,,,,,,,,,,
13/02/2024 17:00,13/02/2024 19:00,0,0,0,21.001,,,,,,,,,,,,,
13/02/2024 18:00,13/02/2024 20:00,0,0,0,20.474,,,,,,,,,,,,,
13/02/2024 19:00,13/02/2024 21:00,0,0,0,19.937,,,,,,,,,,,,,
13/02/2024 20:00,13/02/2024 22:00,0,0,0,19.436,,,,,,,,,,,,,
13/02/2024 21:00,13/02/2024 23:00,0,0,0,19.017,,,,,,,,,,,,,
13/02/2024 22:00,14/02/2024 00:00,0,0,0,18.698,,,,,,,,,,,,,
13/02/2024 23:00,14/02/2024 01:00,0,0,0,18.642,,,,,,,,,,,,,
14/02/2024 00:00,14/02/2024 02:00,0,0,0,18.578,,,,,,,,,,,,,
14/02/2024 01:00,14/02/2024 03:00,0,0,0,18.099,,,,,,,,,,,,,
14/02/2024 02:00,14/02/2024 04:00,0,0,0,17.92,,,,,,,,,,,,,
14/02/2024 03:00,14/02/2024 05:00,0,0,0,17.8,,,,,,,,,,,,,
14/02/2024 04:00,14/02/2024 06:00,0.03,0.004,0.049,18.551,,,,,,,,,,,,,
14/02/2024 05:00,14/02/2024 07:00,0.151,0.028,0.163,20.808,,,,,,,,,,,,,
14/02/2024 06:00,14/02/2024 08:00,0.311,0.1,0.283,23.777,,,,,,,,,,,,,
14/02/2024 07:00,14/02/2024 09:00,0.389,0.126,0.359,25.227,,,,,,,,,,,,,
14/02/2024 08:00,14/02/2024 10:00,0.501,0.219,0.421,26.852,,,,,,,,,,,,,
14/02/2024 09:00,14/02/2024 11:00,0.483,0.163,0.453,27.385,,,,,,,,,,,,,
14/02/2024 10:00,14/02/2024 12:00,0.444,0.114,0.449,27.439,,,,,,,,,,,,,
14/02/2024 11:00,14/02/2024 13:00,0.363,0.063,0.391,26.458,,,,,,,,,,,,,
14/02/2024 12:00,14/02/2024 14:00,0.282,0.037,0.314,25.422,,,,,,,,,,,,,
14/02/2024 13:00,14/02/2024 15:00,0.209,0.025,0.237,24.692,,,,,,,,,,,,,
14/02/2024 14:00,14/02/2024 16:00,0.109,0.011,0.137,23.765,,,,,,,,,,,,,
14/02/2024 15:00,14/02/2024 17:00,0.018,0.002,0.038,22.347,,,,,,,,,,,,,
14/02/2024 16:00,14/02/2024 18:00,0,0,0,20.887,,,,,,,,,,,,,
14/02/2024 17:00,14/02/2024 19:00,0,0,0,20.406,,,,,,,,,,,,,
14/02/2024 18:00,14/02/2024 20:00,0,0,0,20.131,,,,,,,,,,,,,
14/02/2024 19:00,14/02/2024 21:00,0,0,0,19.92,,,,,,,,,,,,,
14/02/2024 20:00,14/02/2024 22:00,0,0,0,19.758,,,,,,,,,,,,,
14/02/2024 21:00,14/02/2024 23:00,0,0,0,19.47,,,,,,,,,,,,,
14/02/2024 22:00,15/02/2024 00:00,0,0,0,18.874,,,,,,,,,,,,,
14/02/2024 23:00,15/02/2024 01:00,0,0,0,18.406,,,,,,,,,,,,,
15/02/2024 00:00,15/02/2024 02:00,0,0,0,18.031,,,,,,,,,,,,,
15/02/2024 01:00,15/02/2024 03:00,0,0,0,17.776,,,,,,,,,,,,,
15/02/2024 02:00,15/02/2024 04:00,0,0,0,17.583,,,,,,,,,,,,,
15/02/2024 03:00,15/02/2024 05:00,0,0,0,17.396,,,,,,,,,,,,,
15/02/2024 04:00,15/02/2024 06:00,0.019,0.002,0.039,17.944,,,,,,,,,,,,,
15/02/2024 05:00,15/02/2024 07:00,0.129,0.015,0.151,19.96,,,,,,,,,,,,,
15/02/2024 06:00,15/02/2024 08:00,0.239,0.035,0.259,21.59,,,,,,,,,,,,,
15/02/2024 07:00,15/02/2024 09:00,0.316,0.047,0.339,22.194,,,,,,,,,,,,,
15/02/2024 08:00,15/02/2024 10:00,0.348,0.046,0.381,22.866,,,,,,,,,,,,,
15/02/2024 09:00,15/02/2024 11:00,0.359,0.043,0.399,23.461,,,,,,,,,,,,,
15/02/2024 10:00,15/02/2024 12:00,0.334,0.034,0.377,23.65,,,,,,,,,,,,,
15/02/2024 11:00,15/02/2024 13:00,0.321,0.034,0.361,23.696,,,,,,,,,,,,,
15/02/2024 12:00,15/02/2024 14:00,0.264,0.025,0.3,23.486,,,,,,,,,,,,,
15/02/2024 13:00,15/02/2024 15:00,0.173,0.013,0.206,23.016,,,,,,,,,,,,,
15/02/2024 14:00,15/02/2024 16:00,0.087,0.005,0.116,22.734,,,,,,,,,,,,,
15/02/2024 15:00,15/02/2024 17:00,0.01,0.001,0.03,21.756,,,,,,,,,,,,,
15/02/2024 16:00,15/02/2024 18:00,0,0,0,20.846,,,,,,,,,,,,,
15/02/2024 17:00,15/02/2024 19:00,0,0,0,20.321,,,,,,,,,,,,,
15/02/2024 18:00,15/02/2024 20:00,0,0,0,19.781,,,,,,,,,,,,,
15/02/2024 19:00,15/02/2024 21:00,0,0,0,19.246,,,,,,,,,,,,,
15/02/2024 20:00,15/02/2024 22:00,0,0,0,18.649,,,,,,,,,,,,,
15/02/2024 21:00,15/02/2024 23:00,0,0,0,18.069,,,,,,,,,,,,,
15/02/2024 22:00,16/02/2024 00:00,0,0,0,17.546,,,,,,,,,,,,,
15/02/2024 23:00,16/02/2024 01:00,0,0,0,17.165,,,,,,,,,,,,,
16/02/2024 00:00,16/02/2024 02:00,0,0,0,16.993,,,,,,,,,,,,,
16/02/2024 01:00,16/02/2024 03:00,0,0,0,16.788,,,,,,,,,,,,,
16/02/2024 02:00,16/02/2024 04:00,0,0,0,16.522,,,,,,,,,,,,,
16/02/2024 03:00,16/02/2024 05:00,0,0,0,16.295,,,,,,,,,,,,,
16/02/2024 04:00,16/02/2024 06:00,0.053,0.025,0.056,17.595,,,,,,,,,,,,,
16/02/2024 05:00,16/02/2024 07:00,0.257,0.18,0.133,20.617,,,,,,,,,,,,,
16/02/2024 06:00,16/02/2024 08:00,0.444,0.387,0.163,23.31,,,,,,,,,,,,,
16/02/2024 07:00,16/02/2024 09:00,0.56,0.506,0.208,24.755,,,,,,,,,,,,,
16/02/2024 08:00,16/02/2024 10:00,0.617,0.538,0.266,25.659,,,,,,,,,,,,,
16/02/2024 09:00,16/02/2024 11:00,0.609,0.458,0.336,26.151,,,,,,,,,,,,,
16/02/2024 10:00,16/02/2024 12:00,0.576,0.366,0.38,26.386,,,,,,,,,,,,,
16/02/2024 11:00,16/02/2024 13:00,0.447,0.172,0.39,25.984,,,,,,,,,,,,,
16/02/2024 12:00,16/02/2024 14:00,0.391,0.146,0.342,25.611,,,,,,,,,,,,,
16/02/2024 13:00,16/02/2024 15:00,0.31,0.122,0.263,25.058,,,,,,,,,,,,,
16/02/2024 14:00,16/02/2024 16:00,0.196,0.079,0.168,24.168,,,,,,,,,,,,,
16/02/2024 15:00,16/02/2024 17:00,0.045,0.014,0.059,22.374,,,,,,,,,,,,,
16/02/2024 16:00,16/02/2024 18:00,0,0,0,20.094,,,,,,,,,,,,,
16/02/2024 17:00,16/02/2024 19:00,0,0,0,19.437,,,,,,,,,,,,,
16/02/2024 18:00,16/02/2024 20:00,0,0,0,18.765,,,,,,,,,,,,,
16/02/2024 19:00,16/02/2024 21:00,0,0,0,18.173,,,,,,,,,,,,,
16/02/2024 20:00,16/02/2024 22:00,0,0,0,17.724,,,,,,,,,,,,,
16/02/2024 21:00,16/02/2024 23:00,0,0,0,17.471,,,,,,,,,,,,,
16/02/2024 22:00,17/02/2024 00:00,0,0,0,17.427,,,,,,,,,,,,,
16/02/2024 23:00,17/02/2024 01:00,0,0,0,17.431,,,,,,,,,,,,,
17/02/2024 00:00,17/02/2024 02:00,0,0,0,17.458,,,,,,,,,,,,,
